OrderKey,OrderDate,DateKey,CustomerKey,ProductKey,ChannelKey,OrderQuantity,UnitPrice,DiscountRate,Revenue,COGS,ShippingCost,GrossProfit,IsReturn,IsRepeatPurchase,DeviceType,OrderStatus
2198,2023-11-01,20231101,1899,28,4,2,33.35,0.1,60.03,28.38,0,31.65,0,1,Mobile,Completed
2199,2023-11-17,20231117,3079,22,3,4,23.84,0.15,81.06,37.72,0,43.34,0,1,Mobile,Completed
2200,2023-12-13,20231213,4559,28,1,4,33.35,0,133.4,56.76,0,76.64,0,0,Mobile,Completed
2201,2023-11-10,20231110,3086,4,3,1,43.78,0.15,37.21,15.18,10.15,22.03,0,0,Tablet,Completed
2202,2023-10-19,20231019,146,19,4,5,58.8,0,294.0,85.1,0,208.9,0,0,Desktop,Completed
2203,2023-09-24,20230924,4004,13,7,1,49.52,0,49.52,19.24,9.82,30.28,0,0,Mobile,Completed
2204,2023-01-27,20230127,4841,7,5,1,34.7,0,34.7,13.48,8.86,21.22,0,0,Mobile,Completed
2205,2023-03-03,20230303,585,17,4,1,55.99,0,55.99,17.87,12.92,38.12,0,1,Mobile,Completed
2206,2023-02-26,20230226,1670,25,2,1,36.05,0,36.05,14.58,6.29,21.47,0,0,Mobile,Completed
2207,2023-06-18,20230618,4456,6,5,1,50.19,0,50.19,18.76,11.48,31.43,0,0,Mobile,Completed
2208,2023-08-13,20230813,1662,26,5,1,35.1,0,35.1,14.21,10.5,20.89,0,0,Mobile,Completed
2209,2023-09-23,20230923,1376,8,7,2,35.27,0,70.54,25.4,0,45.14,0,0,Desktop,Completed
2210,2023-07-15,20230715,2636,7,7,1,34.7,0,34.7,13.48,5.68,21.22,0,0,Mobile,Refunded
2211,2023-07-01,20230701,2837,27,3,1,36.31,0,36.31,14.98,9.41,21.33,0,0,Mobile,Completed
2212,2023-12-17,20231217,420,14,4,1,39.06,0.15,33.2,16.75,8.83,16.45,0,0,Desktop,Completed
2213,2023-08-12,20230812,4404,23,8,2,29.77,0,59.54,24.98,12.22,34.56,0,1,Desktop,Completed
2214,2023-09-10,20230910,1998,14,1,5,39.06,0,195.3,83.75,0,111.55,0,0,Desktop,Completed
2215,2023-09-27,20230927,532,21,5,1,59.37,0,59.37,17.53,10.49,41.84,0,0,Desktop,Completed
2216,2023-02-16,20230216,344,8,3,1,35.27,0,35.27,12.7,7.63,22.57,0,0,Mobile,Completed
2217,2023-06-19,20230619,659,9,1,4,38.96,0,155.84,58.48,0,97.36,0,0,Mobile,Completed
2218,2023-12-05,20231205,890,25,4,4,36.05,0,144.2,58.32,0,85.88,0,0,Tablet,Completed
2219,2023-05-15,20230515,1074,14,6,1,39.06,0.1,35.15,16.75,6.56,18.4,0,0,Desktop,Completed
2220,2023-11-27,20231127,1418,16,2,3,42.08,0.2,100.99,41.37,0,59.62,0,0,Mobile,Completed
2221,2023-07-24,20230724,1957,8,6,4,35.27,0,141.08,50.8,0,90.28,0,0,Desktop,Completed
2222,2023-09-05,20230905,2160,4,5,1,43.78,0,43.78,15.18,9.1,28.6,0,0,Mobile,Completed
2223,2023-11-24,20231124,110,26,7,1,35.1,0.15,29.84,14.21,9.21,15.63,0,0,Tablet,Completed
2224,2023-11-23,20231123,1986,12,2,2,41.99,0,83.98,36.02,0,47.96,0,0,Desktop,Completed
2225,2023-12-16,20231216,1621,25,2,3,36.05,0,108.15,43.74,0,64.41,0,0,Tablet,Completed
2226,2023-01-12,20230112,1808,6,9,1,50.19,0,50.19,18.76,11.36,31.43,0,0,Desktop,Completed
2227,2023-09-03,20230903,2357,29,4,2,27.77,0,55.54,19.86,12.63,35.68,0,0,Desktop,Completed
2228,2023-05-04,20230504,2191,16,6,3,42.08,0,126.24,41.37,0,84.87,0,0,Desktop,Completed
2229,2023-03-07,20230307,4988,8,4,1,35.27,0,35.27,12.7,5.2,22.57,0,0,Mobile,Completed
2230,2023-10-28,20231028,2706,2,2,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Completed
2231,2023-01-06,20230106,4714,12,7,1,41.99,0,41.99,18.01,9.54,23.98,0,0,Mobile,Completed
2232,2023-07-01,20230701,4293,21,1,3,59.37,0,178.11,52.59,0,125.52,0,0,Mobile,Completed
2233,2023-10-31,20231031,4595,3,1,2,47.56,0,95.12,37.5,0,57.62,0,0,Desktop,Completed
2234,2023-02-17,20230217,1887,22,3,2,23.84,0,47.68,18.86,12.34,28.82,0,0,Mobile,Completed
2235,2023-03-08,20230308,15,21,5,2,59.37,0,118.74,35.06,0,83.68,1,1,Mobile,Completed
2236,2023-01-11,20230111,1411,7,1,2,34.7,0,69.4,26.96,0,42.44,0,1,Desktop,Completed
2237,2023-11-23,20231123,2177,8,3,1,35.27,0,35.27,12.7,5.05,22.57,0,0,Mobile,Completed
2238,2023-09-07,20230907,118,8,2,1,35.27,0,35.27,12.7,11.17,22.57,0,1,Desktop,Completed
2239,2023-07-17,20230717,2120,15,4,1,46.83,0,46.83,13.89,7.18,32.94,0,1,Mobile,Completed
2240,2023-11-12,20231112,513,23,3,1,29.77,0,29.77,12.49,6.87,17.28,0,0,Mobile,Completed
2241,2023-03-24,20230324,3015,4,4,2,43.78,0,87.56,30.36,0,57.2,0,0,Desktop,Completed
2242,2023-04-06,20230406,2310,6,2,1,50.19,0,50.19,18.76,5.05,31.43,0,0,Mobile,Completed
2243,2023-01-27,20230127,2350,18,4,1,40.04,0,40.04,13.18,11.78,26.86,0,1,Desktop,Completed
2244,2023-07-27,20230727,3908,23,1,3,29.77,0,89.31,37.47,0,51.84,0,0,Mobile,Completed
2245,2023-07-07,20230707,4490,26,3,2,35.1,0,70.2,28.42,0,41.78,0,0,Mobile,Completed
2246,2023-03-11,20230311,567,13,8,2,49.52,0,99.04,38.48,0,60.56,0,0,Mobile,Completed
2247,2023-04-15,20230415,3147,28,3,1,33.35,0,33.35,14.19,11.15,19.16,0,0,Mobile,Completed
2248,2023-07-06,20230706,3692,4,3,1,43.78,0,43.78,15.18,5.66,28.6,0,0,Mobile,Refunded
2249,2023-10-09,20231009,4876,18,3,1,40.04,0,40.04,13.18,9.78,26.86,0,0,Mobile,Completed
2250,2023-06-11,20230611,460,13,3,1,49.52,0,49.52,19.24,10.86,30.28,1,0,Desktop,Completed
2251,2023-01-03,20230103,520,18,5,1,40.04,0,40.04,13.18,8.63,26.86,0,1,Tablet,Completed
2252,2023-02-03,20230203,3514,31,6,1,55.4,0,55.4,19.56,6.15,35.84,0,0,Desktop,Completed
2253,2023-11-15,20231115,4178,27,4,3,36.31,0,108.93,44.94,0,63.99,0,0,Mobile,Completed
2254,2023-06-09,20230609,2695,2,10,1,68.94,0,68.94,23.78,0,45.16,0,0,Mobile,Completed
2255,2023-01-31,20230131,675,3,1,3,47.56,0,142.68,56.25,0,86.43,0,0,Desktop,Completed
2256,2023-03-15,20230315,4575,12,2,2,41.99,0,83.98,36.02,0,47.96,0,0,Desktop,Completed
2257,2023-06-15,20230615,3721,11,5,2,49.0,0,98.0,36.52,0,61.48,0,1,Mobile,Completed
2258,2023-12-05,20231205,2737,18,8,4,40.04,0,160.16,52.72,0,107.44,0,0,Mobile,Completed
2259,2023-09-23,20230923,4344,22,2,4,23.84,0,95.36,37.72,0,57.64,0,0,Mobile,Completed
2260,2023-08-16,20230816,3374,25,2,2,36.05,0,72.1,29.16,0,42.94,0,0,Mobile,Completed
2261,2023-02-03,20230203,1821,9,3,1,38.96,0,38.96,14.62,5.36,24.34,0,0,Desktop,Refunded
2262,2023-10-03,20231003,237,14,10,5,39.06,0,195.3,83.75,0,111.55,0,0,Desktop,Completed
2263,2023-05-23,20230523,2015,28,5,1,33.35,0,33.35,14.19,10.85,19.16,0,0,Mobile,Completed
2264,2023-05-27,20230527,688,2,4,3,68.94,0,206.82,71.34,0,135.48,0,0,Desktop,Refunded
2265,2023-06-25,20230625,961,5,9,1,63.72,0,63.72,21.43,0,42.29,0,1,Desktop,Completed
2266,2023-12-11,20231211,4818,1,1,1,56.33,0.1,50.7,22.23,10.54,28.47,0,0,Desktop,Completed
2267,2023-12-03,20231203,4452,5,3,1,63.72,0,63.72,21.43,0,42.29,0,1,Mobile,Completed
2268,2023-11-29,20231129,4919,25,3,1,36.05,0.2,28.84,14.58,5.84,14.26,0,0,Mobile,Completed
2269,2023-06-09,20230609,1858,8,4,5,35.27,0,176.35,63.5,0,112.85,0,0,Mobile,Completed
2270,2023-02-10,20230210,863,9,3,1,38.96,0,38.96,14.62,11.87,24.34,0,0,Mobile,Completed
2271,2023-03-03,20230303,312,19,1,1,58.8,0,58.8,17.02,8.55,41.78,1,0,Desktop,Completed
2272,2023-02-16,20230216,960,8,10,1,35.27,0,35.27,12.7,11.51,22.57,0,1,Desktop,Completed
2273,2023-02-16,20230216,1973,13,3,5,49.52,0,247.6,96.2,0,151.4,0,0,Mobile,Completed
2274,2023-06-15,20230615,3172,7,2,4,34.7,0,138.8,53.92,0,84.88,0,1,Desktop,Completed
2275,2023-09-07,20230907,4954,2,9,2,68.94,0,137.88,47.56,0,90.32,0,1,Desktop,Completed
2276,2023-04-14,20230414,3366,5,1,1,63.72,0,63.72,21.43,0,42.29,0,1,Desktop,Completed
2277,2023-09-08,20230908,3579,24,4,1,24.97,0,24.97,11.77,12.03,13.2,0,1,Desktop,Completed
2278,2023-10-18,20231018,2287,25,1,2,36.05,0,72.1,29.16,0,42.94,0,0,Mobile,Completed
2279,2023-11-08,20231108,582,29,2,2,27.77,0.15,47.21,19.86,8.18,27.35,0,1,Mobile,Completed
2280,2023-04-18,20230418,2624,12,5,3,41.99,0,125.97,54.03,0,71.94,0,1,Desktop,Completed
2281,2023-01-12,20230112,2329,7,10,1,34.7,0,34.7,13.48,7.24,21.22,0,1,Desktop,Completed
2282,2023-06-07,20230607,2377,28,4,5,33.35,0,166.75,70.95,0,95.8,0,1,Mobile,Completed
2283,2023-05-06,20230506,2879,7,2,1,34.7,0,34.7,13.48,9.27,21.22,0,0,Desktop,Completed
2284,2023-11-13,20231113,4620,4,1,2,43.78,0,87.56,30.36,0,57.2,1,0,Mobile,Completed
2285,2023-11-02,20231102,2883,7,1,1,34.7,0.1,31.23,13.48,9.11,17.75,0,0,Mobile,Completed
2286,2023-11-02,20231102,1978,28,6,2,33.35,0,66.7,28.38,0,38.32,0,0,Mobile,Completed
2287,2023-03-01,20230301,4306,15,4,2,46.83,0,93.66,27.78,0,65.88,0,0,Desktop,Refunded
2288,2023-11-05,20231105,1581,21,5,2,59.37,0.1,106.87,35.06,0,71.81,0,0,Desktop,Completed
2289,2023-08-04,20230804,115,15,3,1,46.83,0,46.83,13.89,10.81,32.94,0,0,Desktop,Completed
2290,2023-11-20,20231120,1497,4,3,1,43.78,0.15,37.21,15.18,12.84,22.03,0,0,Mobile,Completed
2291,2023-11-23,20231123,530,31,1,1,55.4,0.2,44.32,19.56,8.2,24.76,0,0,Mobile,Completed
2292,2023-08-27,20230827,4133,10,4,3,23.56,0,70.68,30.93,0,39.75,0,0,Mobile,Completed
2293,2023-01-01,20230101,3210,23,3,1,29.77,0,29.77,12.49,9.05,17.28,0,0,Mobile,Completed
2294,2023-09-14,20230914,4802,23,7,1,29.77,0,29.77,12.49,10.1,17.28,0,0,Mobile,Completed
2295,2023-09-11,20230911,68,2,8,3,68.94,0,206.82,71.34,0,135.48,0,1,Desktop,Completed
2296,2023-02-15,20230215,1676,1,3,1,56.33,0,56.33,22.23,9.25,34.1,0,1,Desktop,Completed
2297,2023-10-12,20231012,1507,7,8,1,34.7,0,34.7,13.48,12.29,21.22,0,0,Mobile,Completed
2298,2023-04-22,20230422,3697,9,6,3,38.96,0,116.88,43.86,0,73.02,0,0,Mobile,Completed
2299,2023-09-19,20230919,3150,20,3,2,47.33,0,94.66,32.22,0,62.44,0,1,Desktop,Completed
2300,2023-10-31,20231031,3503,3,9,1,47.56,0,47.56,18.75,5.16,28.81,0,0,Desktop,Completed
2301,2023-02-05,20230205,1981,29,4,2,27.77,0,55.54,19.86,9.07,35.68,0,0,Mobile,Completed
2302,2023-04-06,20230406,2520,29,3,1,27.77,0,27.77,9.93,6.86,17.84,0,1,Mobile,Completed
2303,2023-03-21,20230321,4774,4,6,4,43.78,0.1,157.61,60.72,0,96.89,0,0,Mobile,Completed
2304,2023-03-20,20230320,4527,23,1,1,29.77,0,29.77,12.49,10.62,17.28,0,0,Mobile,Completed
2305,2023-11-24,20231124,3781,5,7,1,63.72,0.1,57.35,21.43,9.07,35.92,0,0,Desktop,Completed
2306,2023-01-10,20230110,2780,19,3,2,58.8,0,117.6,34.04,0,83.56,0,1,Mobile,Completed
2307,2023-04-23,20230423,2192,7,3,1,34.7,0,34.7,13.48,5.35,21.22,0,1,Desktop,Completed
2308,2023-10-28,20231028,2178,23,3,3,29.77,0,89.31,37.47,0,51.84,0,0,Desktop,Refunded
2309,2023-06-13,20230613,997,10,4,4,23.56,0,94.24,41.24,0,53.0,0,0,Desktop,Completed
2310,2023-09-15,20230915,1667,12,7,1,41.99,0,41.99,18.01,5.76,23.98,0,1,Desktop,Refunded
2311,2023-08-28,20230828,4443,22,3,1,23.84,0,23.84,9.43,9.36,14.41,0,0,Desktop,Completed
2312,2023-10-22,20231022,2328,1,10,1,56.33,0,56.33,22.23,7.73,34.1,0,1,Mobile,Completed
2313,2023-08-26,20230826,897,27,8,1,36.31,0,36.31,14.98,5.24,21.33,0,0,Mobile,Completed
2314,2023-06-04,20230604,2994,16,3,2,42.08,0,84.16,27.58,0,56.58,0,0,Desktop,Completed
2315,2023-05-23,20230523,3770,17,7,2,55.99,0,111.98,35.74,0,76.24,0,1,Desktop,Completed
2316,2023-09-13,20230913,4393,13,1,4,49.52,0,198.08,76.96,0,121.12,0,0,Desktop,Cancelled
2317,2023-02-05,20230205,2367,11,1,2,49.0,0,98.0,36.52,0,61.48,0,0,Desktop,Completed
2318,2023-03-27,20230327,182,25,1,4,36.05,0,144.2,58.32,0,85.88,0,0,Mobile,Completed
2319,2023-11-04,20231104,3586,13,4,2,49.52,0,99.04,38.48,0,60.56,0,0,Mobile,Completed
2320,2023-01-17,20230117,3280,6,8,3,50.19,0,150.57,56.28,0,94.29,0,0,Mobile,Completed
2321,2023-11-09,20231109,2310,26,5,1,35.1,0,35.1,14.21,6.58,20.89,0,0,Mobile,Completed
2322,2023-06-07,20230607,3972,1,1,1,56.33,0,56.33,22.23,7.86,34.1,0,0,Desktop,Completed
2323,2023-04-16,20230416,4567,2,2,2,68.94,0,137.88,47.56,0,90.32,0,0,Desktop,Completed
2324,2023-02-13,20230213,4898,21,4,1,59.37,0,59.37,17.53,6.24,41.84,0,1,Mobile,Completed
2325,2023-07-30,20230730,4002,5,4,1,63.72,0,63.72,21.43,0,42.29,0,0,Mobile,Completed
2326,2023-03-04,20230304,364,23,5,5,29.77,0,148.85,62.45,0,86.4,0,1,Mobile,Completed
2327,2023-03-01,20230301,830,18,3,1,40.04,0,40.04,13.18,7.24,26.86,0,0,Mobile,Completed
2328,2023-12-10,20231210,1075,25,4,2,36.05,0.15,61.28,29.16,0,32.12,0,1,Mobile,Completed
2329,2023-11-01,20231101,1799,22,7,1,23.84,0.2,19.07,9.43,6.48,9.64,0,1,Desktop,Refunded
2330,2023-05-25,20230525,1325,16,4,1,42.08,0,42.08,13.79,7.52,28.29,0,0,Desktop,Completed
2331,2023-04-25,20230425,3085,1,2,1,56.33,0,56.33,22.23,5.94,34.1,0,1,Mobile,Completed
2332,2023-12-11,20231211,2614,1,6,4,56.33,0.2,180.26,88.92,0,91.34,0,0,Desktop,Completed
2333,2023-04-03,20230403,3338,8,1,3,35.27,0,105.81,38.1,0,67.71,1,0,Mobile,Completed
2334,2023-02-06,20230206,2708,5,7,1,63.72,0,63.72,21.43,0,42.29,0,0,Desktop,Completed
2335,2023-07-02,20230702,2911,24,4,1,24.97,0,24.97,11.77,5.11,13.2,0,0,Desktop,Completed
2336,2023-06-14,20230614,4071,21,2,1,59.37,0,59.37,17.53,5.44,41.84,0,1,Desktop,Completed
2337,2023-12-04,20231204,4327,30,7,4,39.87,0.15,135.56,67.12,0,68.44,0,0,Desktop,Completed
2338,2023-01-07,20230107,749,16,8,4,42.08,0,168.32,55.16,0,113.16,0,1,Desktop,Completed
2339,2023-06-12,20230612,3366,3,6,2,47.56,0.05,90.36,37.5,0,52.86,0,1,Tablet,Completed
2340,2023-06-15,20230615,4325,31,6,2,55.4,0.05,105.26,39.12,0,66.14,0,0,Desktop,Completed
2341,2023-07-05,20230705,963,28,6,1,33.35,0,33.35,14.19,8.97,19.16,0,1,Mobile,Completed
2342,2023-08-29,20230829,3388,2,2,1,68.94,0,68.94,23.78,0,45.16,0,0,Mobile,Completed
2343,2023-02-25,20230225,1096,15,1,1,46.83,0,46.83,13.89,9.7,32.94,0,0,Mobile,Completed
2344,2023-04-09,20230409,3961,5,1,1,63.72,0,63.72,21.43,0,42.29,1,0,Desktop,Completed
2345,2023-05-18,20230518,1707,4,3,5,43.78,0,218.9,75.9,0,143.0,0,1,Mobile,Completed
2346,2023-12-24,20231224,432,16,3,1,42.08,0.15,35.77,13.79,8.91,21.98,0,0,Tablet,Completed
2347,2023-08-07,20230807,1087,9,6,3,38.96,0,116.88,43.86,0,73.02,0,1,Tablet,Completed
2348,2023-09-26,20230926,4758,24,2,1,24.97,0,24.97,11.77,12.39,13.2,1,1,Desktop,Completed
2349,2023-02-07,20230207,3294,16,2,5,42.08,0,210.4,68.95,0,141.45,0,0,Desktop,Completed
2350,2023-02-04,20230204,57,15,4,3,46.83,0,140.49,41.67,0,98.82,0,1,Mobile,Completed
2351,2023-12-19,20231219,3994,9,3,1,38.96,0.15,33.12,14.62,9.14,18.5,0,0,Desktop,Completed
2352,2023-03-21,20230321,3691,14,10,2,39.06,0,78.12,33.5,0,44.62,0,1,Desktop,Completed
2353,2023-05-27,20230527,3943,29,8,5,27.77,0,138.85,49.65,0,89.2,0,0,Mobile,Completed
2354,2023-04-21,20230421,4413,22,1,2,23.84,0,47.68,18.86,5.75,28.82,0,0,Mobile,Completed
2355,2023-05-21,20230521,1551,7,6,1,34.7,0,34.7,13.48,10.57,21.22,0,0,Desktop,Completed
2356,2023-02-12,20230212,341,6,3,1,50.19,0,50.19,18.76,12.77,31.43,0,0,Mobile,Completed
2357,2023-04-19,20230419,1457,16,2,2,42.08,0,84.16,27.58,0,56.58,0,1,Desktop,Completed
2358,2023-10-21,20231021,3321,23,8,1,29.77,0,29.77,12.49,12.66,17.28,1,0,Mobile,Completed
2359,2023-12-16,20231216,681,16,2,3,42.08,0.15,107.3,41.37,0,65.93,0,0,Mobile,Completed
2360,2023-06-27,20230627,714,31,4,3,55.4,0,166.2,58.68,0,107.52,0,0,Mobile,Completed
2361,2023-10-14,20231014,1769,28,4,1,33.35,0,33.35,14.19,8.92,19.16,0,0,Desktop,Completed
2362,2023-08-15,20230815,4387,6,9,1,50.19,0,50.19,18.76,6.15,31.43,0,0,Mobile,Completed
2363,2023-02-24,20230224,1553,6,4,1,50.19,0,50.19,18.76,7.32,31.43,0,1,Desktop,Completed
2364,2023-10-09,20231009,4840,2,9,1,68.94,0,68.94,23.78,0,45.16,0,0,Desktop,Completed
2365,2023-11-04,20231104,2322,1,1,3,56.33,0.2,135.19,66.69,0,68.5,0,1,Mobile,Completed
2366,2023-02-25,20230225,832,11,6,1,49.0,0.05,46.55,18.26,9.34,28.29,0,0,Desktop,Completed
2367,2023-06-03,20230603,3061,8,1,2,35.27,0,70.54,25.4,0,45.14,0,0,Mobile,Completed
2368,2023-01-29,20230129,3410,15,4,1,46.83,0,46.83,13.89,9.11,32.94,0,1,Desktop,Completed
2369,2023-10-25,20231025,4062,14,1,4,39.06,0,156.24,67.0,0,89.24,0,0,Tablet,Completed
2370,2023-05-17,20230517,4501,31,3,2,55.4,0,110.8,39.12,0,71.68,0,0,Mobile,Completed
2371,2023-05-27,20230527,2233,26,3,2,35.1,0,70.2,28.42,0,41.78,0,0,Mobile,Completed
2372,2023-05-30,20230530,1411,10,4,1,23.56,0,23.56,10.31,12.57,13.25,0,0,Tablet,Completed
2373,2023-03-30,20230330,2211,8,10,3,35.27,0,105.81,38.1,0,67.71,0,1,Mobile,Refunded
2374,2023-02-25,20230225,4239,12,3,1,41.99,0,41.99,18.01,12.68,23.98,0,0,Mobile,Completed
2375,2023-09-09,20230909,520,6,3,2,50.19,0,100.38,37.52,0,62.86,0,0,Mobile,Completed
2376,2023-12-24,20231224,1447,23,5,1,29.77,0.2,23.82,12.49,11.99,11.33,0,0,Mobile,Completed
2377,2023-03-11,20230311,1718,12,7,4,41.99,0,167.96,72.04,0,95.92,0,0,Mobile,Completed
2378,2023-02-20,20230220,2106,5,6,5,63.72,0.05,302.67,107.15,0,195.52,0,0,Mobile,Completed
2379,2023-06-09,20230609,1396,7,4,4,34.7,0,138.8,53.92,0,84.88,0,1,Desktop,Completed
2380,2023-01-17,20230117,780,4,5,1,43.78,0,43.78,15.18,12.46,28.6,0,0,Desktop,Completed
2381,2023-05-26,20230526,4421,4,7,1,43.78,0,43.78,15.18,6.27,28.6,0,0,Mobile,Completed
2382,2023-07-11,20230711,1930,23,5,5,29.77,0,148.85,62.45,0,86.4,0,0,Mobile,Completed
2383,2023-02-06,20230206,4279,24,4,1,24.97,0,24.97,11.77,6.54,13.2,0,0,Mobile,Completed
2384,2023-08-30,20230830,954,27,3,1,36.31,0,36.31,14.98,6.09,21.33,0,0,Mobile,Completed
2385,2023-10-31,20231031,1640,6,4,1,50.19,0,50.19,18.76,8.45,31.43,0,0,Mobile,Completed
2386,2023-05-19,20230519,2215,5,4,2,63.72,0,127.44,42.86,0,84.58,0,0,Desktop,Completed
2387,2023-09-19,20230919,1138,12,1,2,41.99,0,83.98,36.02,0,47.96,1,1,Desktop,Completed
2388,2023-07-12,20230712,431,19,9,2,58.8,0,117.6,34.04,0,83.56,0,1,Tablet,Completed
2389,2023-08-19,20230819,1220,6,1,1,50.19,0,50.19,18.76,7.33,31.43,0,0,Mobile,Refunded
2390,2023-02-17,20230217,4238,3,7,3,47.56,0,142.68,56.25,0,86.43,0,0,Mobile,Completed
2391,2023-11-29,20231129,687,22,1,2,23.84,0.1,42.91,18.86,9.6,24.05,0,0,Mobile,Completed
2392,2023-10-15,20231015,3875,31,4,1,55.4,0,55.4,19.56,8.35,35.84,0,1,Mobile,Completed
2393,2023-07-12,20230712,425,17,8,4,55.99,0,223.96,71.48,0,152.48,0,0,Desktop,Completed
2394,2023-05-01,20230501,4942,26,6,2,35.1,0.05,66.69,28.42,0,38.27,0,0,Desktop,Completed
2395,2023-11-24,20231124,1775,12,3,1,41.99,0.2,33.59,18.01,5.43,15.58,0,1,Mobile,Completed
2396,2023-10-26,20231026,3885,6,7,2,50.19,0,100.38,37.52,0,62.86,0,0,Mobile,Completed
2397,2023-01-30,20230130,2028,22,3,1,23.84,0,23.84,9.43,7.22,14.41,0,0,Desktop,Completed
2398,2023-12-28,20231228,3861,25,6,2,36.05,0.1,64.89,29.16,0,35.73,0,0,Desktop,Completed
2399,2023-06-10,20230610,4724,5,4,2,63.72,0,127.44,42.86,0,84.58,0,0,Mobile,Completed
2400,2023-01-03,20230103,122,18,3,1,40.04,0,40.04,13.18,6.6,26.86,0,1,Desktop,Completed
2401,2023-11-12,20231112,3432,8,7,1,35.27,0,35.27,12.7,7.39,22.57,0,0,Desktop,Completed
2402,2023-12-20,20231220,1952,18,4,1,40.04,0,40.04,13.18,8.13,26.86,0,1,Mobile,Completed
2403,2023-11-02,20231102,4988,5,6,1,63.72,0,63.72,21.43,0,42.29,0,0,Mobile,Completed
2404,2023-02-15,20230215,1784,17,6,2,55.99,0.05,106.38,35.74,0,70.64,0,0,Mobile,Completed
2405,2023-06-16,20230616,4246,6,2,3,50.19,0,150.57,56.28,0,94.29,0,0,Mobile,Completed
2406,2023-04-27,20230427,883,15,3,2,46.83,0,93.66,27.78,0,65.88,0,0,Mobile,Completed
2407,2023-05-08,20230508,3235,8,6,2,35.27,0.1,63.49,25.4,0,38.09,0,0,Mobile,Completed
2408,2023-01-04,20230104,3991,10,1,4,23.56,0,94.24,41.24,0,53.0,0,1,Mobile,Completed
2409,2023-08-09,20230809,3693,20,1,5,47.33,0,236.65,80.55,0,156.1,0,0,Mobile,Completed
2410,2023-01-02,20230102,1822,19,5,1,58.8,0,58.8,17.02,11.99,41.78,0,0,Desktop,Completed
2411,2023-02-03,20230203,3344,9,8,2,38.96,0,77.92,29.24,0,48.68,0,0,Mobile,Completed
2412,2023-05-26,20230526,4783,12,7,2,41.99,0,83.98,36.02,0,47.96,0,0,Mobile,Refunded
2413,2023-12-24,20231224,1902,6,8,5,50.19,0,250.95,93.8,0,157.15,0,1,Mobile,Completed
2414,2023-10-17,20231017,1534,13,2,1,49.52,0,49.52,19.24,6.75,30.28,0,0,Mobile,Completed
2415,2023-03-12,20230312,4751,14,4,4,39.06,0,156.24,67.0,0,89.24,0,0,Desktop,Completed
2416,2023-02-17,20230217,1060,16,7,1,42.08,0,42.08,13.79,12.25,28.29,0,0,Mobile,Completed
2417,2023-04-22,20230422,1377,8,3,1,35.27,0,35.27,12.7,12.32,22.57,0,1,Mobile,Refunded
2418,2023-02-13,20230213,2903,23,2,1,29.77,0,29.77,12.49,7.8,17.28,0,0,Desktop,Completed
2419,2023-11-03,20231103,4442,27,4,2,36.31,0.1,65.36,29.96,0,35.4,0,1,Mobile,Completed
2420,2023-11-13,20231113,1834,16,2,1,42.08,0.1,37.87,13.79,10.9,24.08,0,0,Mobile,Completed
2421,2023-01-16,20230116,1688,28,3,1,33.35,0,33.35,14.19,12.68,19.16,0,0,Mobile,Completed
2422,2023-11-20,20231120,4374,26,2,2,35.1,0,70.2,28.42,0,41.78,0,1,Desktop,Completed
2423,2023-05-28,20230528,1763,23,5,2,29.77,0,59.54,24.98,8.89,34.56,0,0,Mobile,Completed
2424,2023-08-26,20230826,4554,27,3,4,36.31,0,145.24,59.92,0,85.32,1,0,Desktop,Completed
2425,2023-07-30,20230730,343,22,5,1,23.84,0,23.84,9.43,8.74,14.41,0,0,Mobile,Completed
2426,2023-09-28,20230928,167,9,7,1,38.96,0,38.96,14.62,9.02,24.34,0,1,Mobile,Completed
2427,2023-10-23,20231023,1390,3,3,3,47.56,0,142.68,56.25,0,86.43,0,1,Desktop,Completed
2428,2023-08-02,20230802,2390,27,10,1,36.31,0,36.31,14.98,9.83,21.33,0,1,Desktop,Completed
2429,2023-09-27,20230927,607,17,3,1,55.99,0,55.99,17.87,11.66,38.12,0,0,Mobile,Completed
2430,2023-03-10,20230310,4238,21,3,1,59.37,0,59.37,17.53,9.87,41.84,0,0,Mobile,Completed
2431,2023-03-27,20230327,3516,5,1,3,63.72,0,191.16,64.29,0,126.87,0,0,Desktop,Completed
2432,2023-08-04,20230804,1364,12,9,3,41.99,0,125.97,54.03,0,71.94,1,1,Mobile,Completed
2433,2023-01-06,20230106,2350,15,5,1,46.83,0,46.83,13.89,10.31,32.94,0,0,Mobile,Completed
2434,2023-05-18,20230518,3128,18,9,1,40.04,0,40.04,13.18,8.93,26.86,0,1,Desktop,Completed
2435,2023-03-22,20230322,1080,7,3,1,34.7,0,34.7,13.48,7.33,21.22,0,0,Mobile,Completed
2436,2023-07-08,20230708,1792,28,1,1,33.35,0,33.35,14.19,5.37,19.16,0,0,Tablet,Completed
2437,2023-06-08,20230608,2227,29,2,1,27.77,0,27.77,9.93,9.74,17.84,0,0,Desktop,Completed
2438,2023-10-20,20231020,435,29,3,3,27.77,0,83.31,29.79,0,53.52,0,0,Tablet,Completed
2439,2023-06-04,20230604,3022,8,5,1,35.27,0,35.27,12.7,6.21,22.57,0,1,Tablet,Completed
2440,2023-04-14,20230414,2276,20,4,1,47.33,0,47.33,16.11,11.44,31.22,0,0,Desktop,Completed
